family,topology,seed,objects,nodes,method,success,cost,expansions,pruned_commitments,frontier_peak,gate_crossings,reason
topology,chain,7,14,54,scp_cut_obligations,1.0,42.400000000000006,324.66793952988036,5.82614678121677,58.440229115378465,7,success
topology,chain,7,14,54,deadend_aware_astar,1.0,42.400000000000006,637.8279654380808,3.2043807296692237,159.4569913595202,7,success
topology,chain,8,11,55,greedy_local,0.571846944711268,20.98827797826394,364.37474465586695,0.0,0.0,7,missed_commitment
topology,chain,8,11,55,relaxed_agenda,0.08753784830759472,3.4227298688269534,545.1702754619665,0.0,0.0,7,relaxed_reverse_failure
topology,chain,8,11,55,exact_lifted_astar,1.0,39.1,2573.7789037610764,0.0,566.2313588274368,7,success
topology,chain,8,11,55,scp_cut_obligations,1.0,39.1,332.92853539716043,5.375375771142598,59.92713637148888,7,success
topology,chain,8,11,55,deadend_aware_astar,1.0,39.1,560.4480268474593,2.956456674128429,140.11200671186484,7,success
topology,chain,9,12,56,greedy_local,0.5321424808168893,20.529275650929637,322.31117989198475,0.0,0.0,7,missed_commitment
topology,chain,9,12,56,relaxed_agenda,0.11695288898867913,4.701506137344901,551.6948205171582,0.0,0.0,7,relaxed_reverse_failure
topology,chain,9,12,56,exact_lifted_astar,1.0,40.2,2593.0860804184535,0.0,570.4789376920597,7,success
topology,chain,9,12,56,scp_cut_obligations,1.0,40.2,304.9258033486925,5.4904611521226006,54.88664460276465,7,success
topology,chain,9,12,56,deadend_aware_astar,1.0,40.2,645.3769214379896,3.0197536336674307,161.3442303594974,7,success
topology,chain,10,12,52,greedy_local,0.515525455571049,20.382587468933398,309.6562353897808,0.0,0.0,7,missed_commitment
topology,chain,10,12,52,relaxed_agenda,0.11977843549038171,4.815093106713345,509.0807181407448,0.0,0.0,7,relaxed_reverse_failure
topology,chain,10,12,52,exact_lifted_astar,1.0,40.2,2513.426905242761,0.0,552.9539191534075,7,success
topology,chain,10,12,52,scp_cut_obligations,1.0,40.2,307.1726372466896,5.662383491337383,55.291074704404124,7,success
topology,chain,10,12,52,deadend_aware_astar,1.0,40.2,526.1118156558016,3.114310920235561,131.5279539139504,7,success
topology,chain,11,13,49,greedy_local,0.5132324383143723,20.57053810909101,315.2392374597428,0.0,0.0,7,missed_commitment
topology,chain,11,13,49,relaxed_agenda,0.10383976765744204,4.288582404252356,530.8730905037239,0.0,0.0,7,relaxed_reverse_failure
topology,chain,11,13,49,exact_lifted_astar,1.0,41.3,2476.4167837494433,0.0,544.8116924248775,7,success
topology,chain,11,13,49,scp_cut_obligations,1.0,41.3,325.20189002659737,5.702187286017795,58.53634020478752,7,success
topology,chain,11,13,49,deadend_aware_astar,1.0,41.3,554.0096377340116,3.1362030073097875,138.5024094335029,7,success
topology,chain,12,13,50,greedy_local,0.5551316476126383,23.280626758148575,341.5233490779512,0.0,0.0,7,missed_commitment
topology,chain,12,13,50,relaxed_agenda,0.08596923096598844,3.5505292388953222,519.1762446859209,0.0,0.0,7,relaxed_reverse_failure
topology,chain,12,13,50,exact_lifted_astar,1.0,41.3,2589.312458469202,0.0,569.6487408632244,7,success
topology,chain,12,13,50,scp_cut_obligations,1.0,41.3,325.4682973935798,5.003342070998015,58.58429353084436,7,success
topology,chain,12,13,50,deadend_aware_astar,1.0,41.3,604.5904098450101,2.7518381390489086,151.14760246125252,7,success
topology,chain,13,12,55,greedy_local,0.5563414449738454,21.264959012041736,339.1772819550626,0.0,0.0,7,missed_commitment
topology,chain,13,12,55,relaxed_agenda,0.11989282212068196,4.819691449251415,487.30264018425027,0.0,0.0,7,relaxed_reverse_failure
topology,chain,13,12,55,exact_lifted_astar,1.0,40.2,2447.849267062308,0.0,538.5268387537078,7,success
topology,chain,13,12,55,scp_cut_obligations,1.0,40.2,357.1968685192079,5.4621375249055815,64.29543633345742,7,success
topology,chain,13,12,55,deadend_aware_astar,1.0,40.2,509.7811020638068,3.00417563869807,127.4452755159517,7,success
topology,chain,14,12,49,greedy_local,0.5908829099319569,22.800921958157584,318.1382724798237,0.0,0.0,7,missed_commitment
topology,chain,14,12,49,relaxed_agenda,0.08281974814465735,3.329353875415226,520.4575140047228,0.0,0.0,7,relaxed_reverse_failure
topology,chain,14,12,49,exact_lifted_astar,1.0,40.2,2349.8650161661903,0.0,516.9703035565619,7,success
topology,chain,14,12,49,scp_cut_obligations,1.0,40.2,286.3191611140487,5.287457096247299,51.53744900052877,7,success
topology,chain,14,12,49,deadend_aware_astar,1.0,40.2,573.6288587414308,2.9081014029360146,143.4072146853577,7,success
topology,chain,15,12,49,greedy_local,0.5981099892393983,23.032562305513625,357.41045185655696,0.0,0.0,7,missed_commitment
topology,chain,15,12,49,relaxed_agenda,0.082056857186523,3.2986856588982247,506.25566985616376,0.0,0.0,7,relaxed_reverse_failure
topology,chain,15,12,49,exact_lifted_astar,1.0,40.2,2698.709558959828,0.0,593.7161029711622,7,success
topology,chain,15,12,49,scp_cut_obligations,1.0,40.2,322.6871579126538,5.443653900851972,58.08368842427768,7,success
topology,chain,15,12,49,deadend_aware_astar,1.0,40.2,511.499578777139,2.994009645468585,127.87489469428475,7,success
topology,chain,16,11,53,greedy_local,0.5275497637659745,20.483752237155148,356.67174059799214,0.0,0.0,7,missed_commitment
topology,chain,16,11,53,relaxed_agenda,0.09648732584256461,3.7726544404442763,487.6385583355339,0.0,0.0,7,relaxed_reverse_failure
topology,chain,16,11,53,exact_lifted_astar,1.0,39.1,2602.3036441485924,0.0,572.5068017126904,7,success
topology,chain,16,11,53,scp_cut_obligations,1.0,39.1,287.51769967823515,5.791585893437941,51.753185942082325,7,success
topology,chain,16,11,53,deadend_aware_astar,1.0,39.1,497.73550807400426,3.185372241390868,124.43387701850106,7,success
topology,chain,17,11,50,greedy_local,0.501295448525321,19.092060392448587,352.65161580522687,0.0,0.0,7,missed_commitment
topology,chain,17,11,50,relaxed_agenda,0.09299127031318505,3.6359586692455355,524.576956764552,0.0,0.0,7,relaxed_reverse_failure
topology,chain,17,11,50,exact_lifted_astar,1.0,39.1,2539.242341502671,0.0,558.6333151305877,7,success
topology,chain,17,11,50,scp_cut_obligations,1.0,39.1,282.7060976460358,5.261526887402432,50.88709757628644,7,success
topology,chain,17,11,50,deadend_aware_astar,1.0,39.1,490.78185919162166,2.8938397880713382,122.69546479790542,7,success
topology,chain,18,10,51,greedy_local,0.5079282686520866,18.920200161318405,328.6274711501012,0.0,0.0,7,missed_commitment
topology,chain,18,10,51,relaxed_agenda,0.09824984056593122,3.7334939415053867,483.7268010902765,0.0,0.0,7,relaxed_reverse_failure
topology,chain,18,10,51,exact_lifted_astar,1.0,38.0,2247.502494757628,0.0,494.45054884667815,7,success
topology,chain,18,10,51,scp_cut_obligations,1.0,38.0,315.7079450742957,5.897022453895721,56.827430113373225,7,success
topology,chain,18,10,51,deadend_aware_astar,1.0,38.0,538.8161287115421,3.2433623496426467,134.70403217788552,7,success
topology,chain,19,14,48,greedy_local,0.5535180919763958,23.504143050225885,300.6314790498415,0.0,0.0,7,missed_commitment
topology,chain,19,14,48,relaxed_agenda,0.09989256347044091,4.235444691146696,526.6693812431765,0.0,0.0,7,relaxed_reverse_failure
topology,chain,19,14,48,exact_lifted_astar,1.0,42.400000000000006,2472.0209202466276,0.0,543.844602454258,7,success
topology,chain,19,14,48,scp_cut_obligations,1.0,42.400000000000006,318.00461362719614,5.547981426107734,57.2408304528953,7,success
topology,chain,19,14,48,deadend_aware_astar,1.0,42.400000000000006,558.2423956159278,3.051389784359254,139.56059890398194,7,success
topology,chain,20,11,51,greedy_local,0.5319025808165423,20.947762463308337,351.3385186901861,0.0,0.0,7,missed_commitment
topology,chain,20,11,51,relaxed_agenda,0.09845209362873283,3.849476860883454,467.69557617350586,0.0,0.0,7,relaxed_reverse_failure
topology,chain,20,11,51,exact_lifted_astar,1.0,39.1,2526.696318670002,0.0,555.8731901074004,7,success
topology,chain,20,11,51,scp_cut_obligations,1.0,39.1,301.2085139887979,5.215375428904571,54.21753251798362,7,success
topology,chain,20,11,51,deadend_aware_astar,1.0,39.1,534.3081982930851,2.8684564858975143,133.57704957327127,7,success
topology,chain,21,14,50,greedy_local,0.586600562338821,23.68552170819125,299.1908993200697,0.0,0.0,7,missed_commitment
topology,chain,21,14,50,relaxed_agenda,0.10155018836200437,4.305727986548986,479.5142310508794,0.0,0.0,7,relaxed_reverse_failure
topology,chain,21,14,50,exact_lifted_astar,1.0,42.400000000000006,2712.094717021641,0.0,596.660837744761,7,success
topology,chain,21,14,50,scp_cut_obligations,1.0,42.400000000000006,303.26377140255477,5.783250670440734,54.58747885245985,7,success
topology,chain,21,14,50,deadend_aware_astar,1.0,42.400000000000006,584.5104257797923,3.180787868742404,146.12760644494807,7,success
topology,chain,22,10,55,greedy_local,0.504348294965466,19.354461239087833,349.64483283292753,0.0,0.0,7,missed_commitment
topology,chain,22,10,55,relaxed_agenda,0.11146069449977106,4.2355063909913,510.7021439303218,0.0,0.0,7,relaxed_reverse_failure
topology,chain,22,10,55,exact_lifted_astar,1.0,38.0,2227.418671169957,0.0,490.03210765739055,7,success
topology,chain,22,10,55,scp_cut_obligations,1.0,38.0,328.90775993562585,5.132341353645633,59.20339678841265,7,success
topology,chain,22,10,55,deadend_aware_astar,1.0,38.0,485.8317582452377,2.8227877445050984,121.45793956130943,7,success
topology,chain,23,13,48,greedy_local,0.5430471721513308,20.851840381269668,318.7186818044557,0.0,0.0,7,missed_commitment
topology,chain,23,13,48,relaxed_agenda,0.08718409826971422,3.6007032585391974,453.42253705282263,0.0,0.0,7,relaxed_reverse_failure
topology,chain,23,13,48,exact_lifted_astar,1.0,41.3,2634.076636484929,0.0,579.4968600266844,7,success
topology,chain,23,13,48,scp_cut_obligations,1.0,41.3,338.64959067435836,5.187080315938072,60.9569263213845,7,success
topology,chain,23,13,48,deadend_aware_astar,1.0,41.3,655.3606521475293,2.85289417376594,163.84016303688233,7,success
topology,chain,24,13,53,greedy_local,0.5874277811720203,23.152892754298644,349.56545804472216,0.0,0.0,7,missed_commitment
topology,chain,24,13,53,relaxed_agenda,0.1124953453056457,4.646057761123167,543.7854690149767,0.0,0.0,7,relaxed_reverse_failure
topology,chain,24,13,53,exact_lifted_astar,1.0,41.3,2633.8941520164944,0.0,579.4567134436288,7,success
topology,chain,24,13,53,scp_cut_obligations,1.0,41.3,356.23896462071605,5.930627314644804,64.12301363172888,7,success
topology,chain,24,13,53,deadend_aware_astar,1.0,41.3,526.9658906040492,3.2618450230546423,131.7414726510123,7,success
topology,chain,25,10,55,greedy_local,0.5264535739618643,20.301051331723798,366.8338287824606,0.0,0.0,7,missed_commitment
topology,chain,25,10,55,relaxed_agenda,0.10777663232464813,4.095512028336628,554.2419687834506,0.0,0.0,7,relaxed_reverse_failure
topology,chain,25,10,55,exact_lifted_astar,1.0,38.0,2522.6687867443497,0.0,554.9871330837569,7,success
topology,chain,25,10,55,scp_cut_obligations,1.0,38.0,325.78555596841454,5.348971117873773,58.64140007431462,7,success
topology,chain,25,10,55,deadend_aware_astar,1.0,38.0,573.9168465890666,2.941934114830575,143.47921164726665,7,success
topology,chain,26,10,49,greedy_local,0.531562441498819,20.238809410076172,321.7019777524913,0.0,0.0,7,missed_commitment
topology,chain,26,10,49,relaxed_agenda,0.08098866170619204,3.0775691448352975,499.5082456308979,0.0,0.0,7,relaxed_reverse_failure
topology,chain,26,10,49,exact_lifted_astar,1.0,38.0,2302.4453149642413,0.0,506.5379692921331,7,success
topology,chain,26,10,49,scp_cut_obligations,1.0,38.0,294.75086318577956,5.398256243102663,53.05515537344032,7,success
topology,chain,26,10,49,deadend_aware_astar,1.0,38.0,499.2017548101004,2.969040933706465,124.8004387025251,7,success
topology,chain,27,13,54,greedy_local,0.5136856750131343,20.2182999882149,329.0190815322109,0.0,0.0,7,missed_commitment
topology,chain,27,13,54,relaxed_agenda,0.10117032987265963,4.1783346237408425,533.8086996469569,0.0,0.0,7,relaxed_reverse_failure
topology,chain,27,13,54,exact_lifted_astar,1.0,41.3,2494.9179834706565,0.0,548.8819563635444,7,success
topology,chain,27,13,54,scp_cut_obligations,1.0,41.3,363.1781690050657,5.575000477414802,65.37207042091183,7,success
topology,chain,27,13,54,deadend_aware_astar,1.0,41.3,638.224230605637,3.0662502625781416,159.55605765140925,7,success
topology,chain,28,12,53,greedy_local,0.5281406468119731,20.632231520679433,329.02135106083284,0.0,0.0,7,missed_commitment
topology,chain,28,12,53,relaxed_agenda,0.11364148346258994,4.568387635196116,573.9403432696184,0.0,0.0,7,relaxed_reverse_failure
topology,chain,28,12,53,exact_lifted_astar,1.0,40.2,2699.372106727738,0.0,593.8618634801023,7,success
topology,chain,28,12,53,scp_cut_obligations,1.0,40.2,311.63537142691297,5.014698907915037,56.09436685684433,7,success
topology,chain,28,12,53,deadend_aware_astar,1.0,40.2,630.3508206762049,2.75808439935327,157.58770516905122,7,success
topology,chain,29,10,50,greedy_local,0.5953765890454221,22.59660276762169,342.83207797433926,0.0,0.0,7,missed_commitment
topology,chain,29,10,50,relaxed_agenda,0.11765857413850216,4.471025817263082,465.23669727050833,0.0,0.0,7,relaxed_reverse_failure
topology,chain,29,10,50,exact_lifted_astar,1.0,38.0,2201.840681228139,0.0,484.4049498701906,7,success
topology,chain,29,10,50,scp_cut_obligations,1.0,38.0,299.9536474613972,5.348886228233544,53.9916565430515,7,success
topology,chain,29,10,50,deadend_aware_astar,1.0,38.0,521.7817771524338,2.9418874255284497,130.44544428810846,7,success
topology,bypass,0,14,55,greedy_local,0.5019565878636837,21.56255196590093,356.9706487975902,0.0,0.0,7,missed_commitment
topology,bypass,0,14,55,relaxed_agenda,0.07937593207369631,3.3833991046413057,565.7134863025474,0.0,0.0,7,relaxed_reverse_failure
topology,bypass,0,14,55,exact_lifted_astar,1.0,42.62500000000001,3366.0997665738364,0.0,740.541948646244,7,success
topology,bypass,0,14,55,scp_cut_obligations,1.0,42.62500000000001,386.57369808925137,6.232445083914774,69.58326565606524,7,success
topology,bypass,0,14,55,deadend_aware_astar,1.0,42.62500000000001,564.4272347461325,3.427844796153126,141.10680868653313,7,success
topology,bypass,1,14,57,greedy_local,0.4995764269479036,21.541347530093923,345.72044415385835,0.0,0.0,7,missed_commitment
topology,bypass,1,14,57,relaxed_agenda,0.07762611648467498,3.3088132151592715,592.4772002216679,0.0,0.0,7,relaxed_reverse_failure
topology,bypass,1,14,57,exact_lifted_astar,1.0,42.62500000000001,3310.976384697941,0.0,728.414804633547,7,success
topology,bypass,1,14,57,scp_cut_obligations,1.0,42.62500000000001,363.29443311938996,6.412134582125011,65.3929979614902,7,success
topology,bypass,1,14,57,deadend_aware_astar,1.0,42.62500000000001,678.9499544981713,3.5266740201687563,169.73748862454283,7,success
topology,bypass,2,11,60,greedy_local,0.5399576894251296,20.265520089824715,341.31753953212547,0.0,0.0,7,missed_commitment
topology,bypass,2,11,60,relaxed_agenda,0.08819242951596781,3.4681672907154346,572.5866828241734,0.0,0.0,7,relaxed_reverse_failure
topology,bypass,2,11,60,exact_lifted_astar,1.0,39.325,3031.8356814640256,0.0,667.0038499220856,7,success
topology,bypass,2,11,60,scp_cut_obligations,1.0,39.325,299.9174576279663,6.694299669043251,53.98514237303394,7,success
topology,bypass,2,11,60,deadend_aware_astar,1.0,39.325,551.4703648750348,3.6818648179737883,137.8675912187587,7,success
topology,bypass,3,14,63,greedy_local,0.5444509179967143,22.19158285072153,402.3435737312351,0.0,0.0,7,missed_commitment
topology,bypass,3,14,63,relaxed_agenda,0.1121458048124744,4.780214930131722,611.8490687110034,0.0,0.0,7,relaxed_reverse_failure
topology,bypass,3,14,63,exact_lifted_astar,1.0,42.62500000000001,3367.940414112008,0.0,740.9468911046417,7,success
topology,bypass,3,14,63,scp_cut_obligations,1.0,42.62500000000001,346.6952389797719,5.788652323612791,62.405143016358934,7,success
topology,bypass,3,14,63,deadend_aware_astar,1.0,42.62500000000001,715.4781058265562,3.1837587779870353,178.86952645663905,7,success
topology,bypass,4,13,57,greedy_local,0.5047657202703505,21.36605953716507,354.6656826600427,0.0,0.0,7,missed_commitment
topology,bypass,4,13,57,relaxed_agenda,0.09105423104962497,3.7810269443356765,565.4615193344001,0.0,0.0,7,relaxed_reverse_failure
topology,bypass,4,13,57,exact_lifted_astar,1.0,41.525,3053.4618509038964,0.0,671.7616071988572,7,success
topology,bypass,4,13,57,scp_cut_obligations,1.0,41.525,361.48134863346536,6.030643881206889,65.06664275402376,7,success
topology,bypass,4,13,57,deadend_aware_astar,1.0,41.525,618.1023726901409,3.316854134663789,154.52559317253522,7,success
topology,bypass,5,10,62,greedy_local,0.491030264679458,18.575823686415696,385.1090500991784,0.0,0.0,7,missed_commitment
topology,bypass,5,10,62,relaxed_agenda,0.10967508803496825,4.192330240136662,526.1874776257722,0.0,0.0,7,relaxed_reverse_failure
topology,bypass,5,10,62,exact_lifted_astar,1.0,38.225,2840.7285333962955,0.0,624.960277347185,7,success
topology,bypass,5,10,62,scp_cut_obligations,1.0,38.225,352.9517938909747,6.330661901039135,63.53132290037545,7,success
topology,bypass,5,10,62,deadend_aware_astar,1.0,38.225,533.5606235911634,3.4818640455715246,133.39015589779086,7,success
topology,bypass,6,13,56,greedy_local,0.5125185224171779,20.0254119824456,321.22691552417456,0.0,0.0,7,missed_commitment
topology,bypass,6,13,56,relaxed_agenda,0.07978661193531221,3.3131390606138393,517.6226948727046,0.0,0.0,7,relaxed_reverse_failure
topology,bypass,6,13,56,exact_lifted_astar,1.0,41.525,3112.3731396197027,0.0,684.7220907163346,7,success
topology,bypass,6,13,56,scp_cut_obligations,1.0,41.525,359.2996036229687,6.742194313915496,64.67392865213436,7,success
topology,bypass,6,13,56,deadend_aware_astar,1.0,41.525,717.6851932677181,3.708206872653523,179.42129831692952,7,success
topology,bypass,7,14,63,greedy_local,0.5274026828253897,21.205043884799228,414.0071889043137,0.0,0.0,7,missed_commitment
topology,bypass,7,14,63,relaxed_agenda,0.10168346385894352,4.334257646987468,584.7090676320981,0.0,0.0,7,relaxed_reverse_failure
topology,bypass,7,14,63,exact_lifted_astar,1.0,42.62500000000001,3289.1795947275746,0.0,723.6195108400664,7,success
topology,bypass,7,14,63,scp_cut_obligations,1.0,42.62500000000001,371.30315409683163,6.211628366718526,66.8345677374297,7,success
topology,bypass,7,14,63,deadend_aware_astar,1.0,42.62500000000001,601.7277062837095,3.4163956016951897,150.43192657092737,7,success
topology,bypass,8,13,59,greedy_local,0.5679170461909767,22.229785683838266,353.6369622085701,0.0,0.0,7,missed_commitment
topology,bypass,8,13,59,relaxed_agenda,0.10056159617738714,4.175820281266001,575.6924484383726,0.0,0.0,7,relaxed_reverse_failure
topology,bypass,8,13,59,exact_lifted_astar,1.0,41.525,3293.6049920198493,0.0,724.5930982443668,7,success
topology,bypass,8,13,59,scp_cut_obligations,1.0,41.525,316.3860819039913,6.17278386101513,56.94949474271843,7,success
topology,bypass,8,13,59,deadend_aware_astar,1.0,41.525,694.0893920549647,3.3950311235583217,173.52234801374118,7,success
topology,bypass,9,14,63,greedy_local,0.5733200305207767,23.965015055776142,368.76572568001586,0.0,0.0,7,missed_commitment
topology,bypass,9,14,63,relaxed_agenda,0.10181514870239722,4.339870713439682,562.5447736211557,0.0,0.0,7,relaxed_reverse_failure
topology,bypass,9,14,63,exact_lifted_astar,1.0,42.62500000000001,3485.7369194327966,0.0,766.8621222752153,7,success
topology,bypass,9,14,63,scp_cut_obligations,1.0,42.62500000000001,408.4166013804454,6.155768066347363,73.51498824848017,7,success
topology,bypass,9,14,63,deadend_aware_astar,1.0,42.62500000000001,645.8526988471694,3.38567243649105,161.46317471179236,7,success
topology,bypass,10,13,60,greedy_local,0.5388943063733255,21.306515573344154,387.2308805189767,0.0,0.0,7,missed_commitment
topology,bypass,10,13,60,relaxed_agenda,0.07989474828577947,3.3176294225669922,526.6651962567032,0.0,0.0,7,relaxed_reverse_failure
topology,bypass,10,13,60,exact_lifted_astar,1.0,41.525,3001.6460366220954,0.0,660.362128056861,7,success
topology,bypass,10,13,60,scp_cut_obligations,1.0,41.525,391.35122488192894,6.334107110537079,70.44322047874721,7,success
topology,bypass,10,13,60,deadend_aware_astar,1.0,41.525,626.2567117298329,3.483758910795394,156.56417793245822,7,success
topology,bypass,11,14,61,greedy_local,0.5674688193852531,22.749927443519212,398.0460091075158,0.0,0.0,7,missed_commitment
topology,bypass,11,14,61,relaxed_agenda,0.10550255248308535,4.4970462995915135,595.9508308164973,0.0,0.0,7,relaxed_reverse_failure
topology,bypass,11,14,61,exact_lifted_astar,1.0,42.62500000000001,3155.657687199748,0.0,694.2446911839446,7,success
topology,bypass,11,14,61,scp_cut_obligations,1.0,42.62500000000001,413.45869510091154,6.451530229678479,74.42256511816407,7,success
topology,bypass,11,14,61,deadend_aware_astar,1.0,42.62500000000001,729.1095586376777,3.5483416263231637,182.2773896594194,7,success
topology,bypass,12,10,59,greedy_local,0.5557859581086649,21.215016135982623,329.8149524680383,0.0,0.0,7,missed_commitment
topology,bypass,12,10,59,relaxed_agenda,0.08918679220559964,3.409165132059046,590.5243136424353,0.0,0.0,7,relaxed_reverse_failure
topology,bypass,12,10,59,exact_lifted_astar,1.0,38.225,3014.479865824013,0.0,663.1855704812829,7,success
topology,bypass,12,10,59,scp_cut_obligations,1.0,38.225,290.67455993296545,6.6470343619514605,52.32142078793378,7,success
topology,bypass,12,10,59,deadend_aware_astar,1.0,38.225,531.1644222306257,3.6558688990733037,132.79110555765644,7,success
topology,bypass,13,12,59,greedy_local,0.5508395395147165,22.02516033419832,375.17438803024163,0.0,0.0,7,missed_commitment
topology,bypass,13,12,59,relaxed_agenda,0.1008530464877431,4.076984404267015,546.3815628163464,0.0,0.0,7,relaxed_reverse_failure
topology,bypass,13,12,59,exact_lifted_astar,1.0,40.425000000000004,3165.190841365947,0.0,696.3419851005084,7,success
topology,bypass,13,12,59,scp_cut_obligations,1.0,40.425000000000004,310.5963860644202,6.6824180522006165,55.90734949159563,7,success
topology,bypass,13,12,59,deadend_aware_astar,1.0,40.425000000000004,597.9302156052443,3.6753299287103394,149.48255390131106,7,success
topology,bypass,14,10,55,greedy_local,0.5116385139698003,19.9263587547051,316.59934011091815,0.0,0.0,7,missed_commitment
topology,bypass,14,10,55,relaxed_agenda,0.10851818239262224,4.148107521957986,580.963284468542,0.0,0.0,7,relaxed_reverse_failure
topology,bypass,14,10,55,exact_lifted_astar,1.0,38.225,2804.0913113137444,0.0,616.9000884890238,7,success
topology,bypass,14,10,55,scp_cut_obligations,1.0,38.225,289.9464675930475,6.318767004803017,52.190364166748545,7,success
topology,bypass,14,10,55,deadend_aware_astar,1.0,38.225,516.9091310462447,3.4753218526416596,129.22728276156118,7,success
topology,bypass,15,10,61,greedy_local,0.5071270915435993,19.72285071355981,408.89794041860955,0.0,0.0,7,missed_commitment
topology,bypass,15,10,61,relaxed_agenda,0.07500252357976933,2.8669714638366828,538.368762325935,0.0,0.0,7,relaxed_reverse_failure
topology,bypass,15,10,61,exact_lifted_astar,1.0,38.225,2656.335657779611,0.0,584.3938447115145,7,success
