openalex_id,doi,title,year,authors,venue,cited_by_count,concepts,url,query_source,raw_query_rank,rank_score,importance_tier,hostile_prior_flag,problem_claimed,actual_mechanism_introduced,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open,abstract,bib_key_hint
https://openalex.org/W3115772329,https://doi.org/10.18196/jrc.25121,Implementation Kinematics Modeling and Odometry of Four Omni Wheel Mobile Robot on The Trajectory Planning and Motion Control Based Microcontroller,2021,Dhiya Uddin Rijalusalam; Iswanto Iswanto,Journal of Robotics and Control (JRC),50,Kinematics; Odometry; Robot; Trajectory; Computer science; Mobile robot; Motion planning; Robot kinematics,https://openalex.org/W3115772329,robot task and motion planning manipulation navigation,274,24.084,landscape_1000,no,The control of kinematic modeling in a four wheel omni-directional robot (FWOR) is very difficult.,planning representation or algorithm for robot action selection,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","The control of kinematic modeling in a four wheel omni-directional robot (FWOR) is very difficult. Because you have to adjust the speed of the four DC motors. The speed of DC motors is controlled so that the FWOR robot can be controlled. This paper will explain the application of kinematic modeling of four wheel omni directional robots as track tracking controllers and microcontroller based movement control. Kinematic is the study of robot motion based on geometric structure analysis of a stationary / moving reference coordinate frame system without considering the force, torque or certain moments that cause movement. By applying kinematic modeling and calculation of the odometric system as feedback, the control of the robot trajectory movement can be controlled with precision in accordance with the path planning that has been made. The robot track control technique is embedded in a 32-bit ARM microcontroller. The path planning system and observing robot movement are carried out using a friendly graphic interface using Processing to facilitate the robot monitoring process. The results of the experiments and tests carried out, the system is able to control the rate of movement of the robot with great precision in accordance with the path planning made.",rijalusalam2021implementation
https://openalex.org/W4384264726,https://doi.org/10.48550/arxiv.2307.05973,VoxPoser: Composable 3D Value Maps for Robotic Manipulation with Language Models,2023,Wenlong Huang; Chen Wang; Ruohan Zhang; Yunzhu Li; Jiajun Wu; Li Fei-Fei,arXiv (Cornell University),87,Computer science; Robot; Affordance; Bottleneck; Human–computer interaction; Variety (cybernetics); Natural language; Artificial intelligence,https://openalex.org/W4384264726,robot task and motion planning manipulation navigation,96,24.052,landscape_1000,no,Large language models (LLMs) are shown to possess a wealth of actionable knowledge that can be extracted for robot manipulation in the form of reasoning and planning.,contact/action model for manipulation under geometric constraints,manipulation choices do not permanently remove future approach modes; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Large language models (LLMs) are shown to possess a wealth of actionable knowledge that can be extracted for robot manipulation in the form of reasoning and planning. Despite the progress, most still rely on pre-defined motion primitives to carry out the physical interactions with the environment, which remains a major bottleneck. In this work, we aim to synthesize robot trajectories, i.e., a dense sequence of 6-DoF end-effector waypoints, for a large variety of manipulation tasks given an open-set of instructions and an open-set of objects. We achieve this by first observing that LLMs excel at inferring affordances and constraints given a free-form language instruction. More importantly, by leveraging their code-writing capabilities, they can interact with a vision-language model (VLM) to compose 3D value maps to ground the knowledge into the observation space of the agent. The composed value maps are then used in a model-based planning framework to zero-shot synthesize closed-loop robot trajectories with robustness to dynamic perturbations. We further demonstrate how the proposed framework can benefit from online experiences by efficiently learning a dynamics model for scenes that involve contact-rich interactions. We present a large-scale study of the proposed method in both simulated and real-robot environments, showcasing the ability to perform a large variety of everyday manipulation tasks specified in free-form natural language. Videos and code at https://voxposer.github.io",huang2023voxposer
https://openalex.org/W2134312936,https://doi.org/10.1109/cdc.2005.1582935,Hybrid Controllers for Path Planning: A Temporal Logic Approach,2006,Georgios Fainekos; Hadas Kress‐Gazit; George J. Pappas,,172,Linear temporal logic; Temporal logic; Computer science; Motion planning; Automaton; Robot; Reachability; Control engineering,https://openalex.org/W2134312936,robot task and motion planning manipulation navigation,168,24.017,landscape_1000,no,"Robot motion planning algorithms have focused on low-level reachability goals taking into account robot kinematics, or on high level task planning while ignoring low-level dynamics.",planning representation or algorithm for robot action selection,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Robot motion planning algorithms have focused on low-level reachability goals taking into account robot kinematics, or on high level task planning while ignoring low-level dynamics. In this paper, we present an integrated approach to the design of closed–loop hybrid controllers that guarantee by construction that the resulting continuous robot trajectories satisfy sophisticated specifications expressed in the so–called Linear Temporal Logic. In addition, our framework ensures that the temporal logic specification is satisfied even in the presence of an adversary that may instantaneously reposition the robot within the environment a finite number of times. This is achieved by obtaining a Büchi automaton realization of the temporal logic specification, which supervises a finite family of continuous feedback controllers, ensuring consistency between the discrete plan and the continuous execution.",fainekos2006hybrid
https://openalex.org/W2600030077,https://doi.org/10.15607/rss.2017.xiii.058,Dex-Net 2.0: Deep Learning to Plan Robust Grasps with Synthetic Point Clouds and Analytic Grasp Metrics,2017,Jeffrey Mahler; Jacky Liang; Sherdil Niyaz; Michael Laskey; Richard Doan; Xinyu Liu; Juan Pablo Aparicio; Ken Goldberg,,1164,GRASP; Computer science; Artificial intelligence; Point cloud; Convolutional neural network; Planner; Point (geometry); Computer vision,https://openalex.org/W2600030077,robot task and motion planning manipulation navigation,60,24.007,landscape_1000,no,"To reduce data collection time for deep learning of robust robotic grasp plans, we explore training from a synthetic dataset of 6.7 million point clouds, grasps, and analytic grasp metrics generated from thousands of 3D models from Dex-Net 1.0 in randomized poses on a table.",learned policy/model used inside planning,manipulation choices do not permanently remove future approach modes; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","To reduce data collection time for deep learning of robust robotic grasp plans, we explore training from a synthetic dataset of 6.7 million point clouds, grasps, and analytic grasp metrics generated from thousands of 3D models from Dex-Net 1.0 in randomized poses on a table. We use the resulting dataset, Dex-Net 2.0, to train a Grasp Quality Convolutional Neural Network (GQ-CNN) model that rapidly predicts the probability of success of grasps from depth images, where grasps are specified as the planar position, angle, and depth of a gripper relative to an RGB-D sensor. Experiments with over 1,000 trials on an ABB YuMi comparing grasp planning methods on singulated objects suggest that a GQ-CNN trained with only synthetic data from Dex-Net 2.0 can be used to plan grasps in 0.8s with a success rate of 93% on eight known objects with adversarial geometry and is 3 faster than registering point clouds to a precomputed dataset of objects and indexing grasps. The Dex-Net 2.0 grasp planner also has the highest success rate on a dataset of 10 novel rigid objects and achieves 99% precision (one false positive out of 69 grasps classified as robust) on a dataset of 40 novel household objects, some of which are articulated or deformable. Code, datasets, videos, and supplementary material are available at http://berkeleyautomation.github.io/dex-net.",mahler2017dexnet
https://openalex.org/W3158592412,https://doi.org/10.1109/access.2021.3076530,Motion Planning for Mobile Robots—Focusing on Deep Reinforcement Learning: A Systematic Review,2021,Huihui Sun; Weijie Zhang; Runxiang Yu; Yujie Zhang,IEEE Access,132,Reinforcement learning; Computer science; Mobile robot; Motion planning; Artificial intelligence; Motion (physics); Robot; Human–computer interaction,https://openalex.org/W3158592412,robot task and motion planning manipulation navigation,51,23.988,landscape_1000,no,"Mobile robots contributed significantly to the intelligent development of human society, and the motion-planning policy is critical for mobile robots.",heuristic graph/search procedure,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Mobile robots contributed significantly to the intelligent development of human society, and the motion-planning policy is critical for mobile robots. This paper reviews the methods based on motion-planning policy, especially the ones involving Deep Reinforcement Learning (DRL) in the unstructured environment. The conventional methods of DRL are categorized to value-based, policy-based and actor-critic-based algorithms, and the corresponding theories and applications are surveyed. Furthermore, the recently-emerged methods of DRL are also surveyed, especially the ones involving the imitation learning, meta-learning and multi-robot systems. According to the surveys, the potential research directions of motion-planning algorithms serving for mobile robots are enlightened.",sun2021motion
https://openalex.org/W3118688377,https://doi.org/10.1109/tase.2020.3045655,Toward Teaching by Demonstration for Robot-Assisted Minimally Invasive Surgery,2021,Hang Su; Andrea Mariani; Salih Ertug Ovur; Arianna Menciassi; Giancarlo Ferrigno; Elena De Momi,IEEE Transactions on Automation Science and Engineering,218,Robot; Teleoperation; Robotic surgery; Artificial intelligence; Kinematics; Invasive surgery; Computer science; Human–computer interaction,https://openalex.org/W3118688377,integrated task and motion planning robotics manipulation,97,23.895,landscape_1000,no,Learning manipulation skills from open surgery provides more flexible access to the organ targets in the abdomen cavity and this could make the surgical robot working in a highly intelligent and friendly manner.,heuristic graph/search procedure,manipulation choices do not permanently remove future approach modes; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Learning manipulation skills from open surgery provides more flexible access to the organ targets in the abdomen cavity and this could make the surgical robot working in a highly intelligent and friendly manner. Teaching by demonstration (TbD) is capable of transferring the manipulation skills from human to humanoid robots by employing active learning of multiple demonstrated tasks. This work aims to transfer motion skills from multiple human demonstrations in open surgery to robot manipulators in robot-assisted minimally invasive surgery (RA-MIS) by using TbD. However, the kinematic constraint should be respected during the performing of the learned skills by using a robot for minimally invasive surgery. In this article, we propose a novel methodology by integrating the cognitive learning techniques and the developed control techniques, allowing the robot to be highly intelligent to learn senior surgeons' skills and to perform the learned surgical operations in semiautonomous surgery in the future. Finally, experiments are performed to verify the efficiency of the proposed strategy, and the results demonstrate the ability of the system to transfer human manipulation skills to a robot in RA-MIS and also shows that the remote center of motion (RCM) constraint can be guaranteed simultaneously. Note to Practitioners-This article is inspired by limited access to the manipulation of laparoscopic surgery under a kinematic constraint at the point of incision. Current commercial surgical robots are mostly operated by teleoperation, which is representing less autonomy on surgery. Assisting and enhancing the surgeon's performance by increasing the autonomy of surgical robots has fundamental importance. The technique of teaching by demonstration (TbD) is capable of transferring th",su2021toward
https://openalex.org/W3041054007,https://doi.org/10.1007/s11044-020-09753-x,Space robot motion planning in the presence of nonconserved linear and angular momenta,2020,Fatina Liliana Basmadji; Karol Seweryn; Jurek Z. Sąsiadek,Multibody System Dynamics,37,Robotic spacecraft; Robot; Robot end effector; Control theory (sociology); Cartesian coordinate robot; Position (finance); Arm solution; Space (punctuation),https://openalex.org/W3041054007,robot task and motion planning manipulation navigation,213,23.878,landscape_1000,no,"Abstract On-orbit servicing, active debris removal or assembling large structures on orbit are only some of the tasks that could be accomplished by space robots.",contact/action model for manipulation under geometric constraints,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Abstract On-orbit servicing, active debris removal or assembling large structures on orbit are only some of the tasks that could be accomplished by space robots. In all these cases, a contact between a space robot and the satellite being serviced, deorbited, or assembled will occur. This contact results in a contact force exerted on the space robot, and therefore momenta of the space robot system are no longer conserved. Most of the papers that are concerned with motion planning problems of a space robot manipulator either consider that no external forces or moments are acting on the space robot system or use additional controllers when the space robot is subjected to external forces and moments. Such a controller minimizes end-effector position and orientation errors caused by the changes in system momenta due to external forces and moments acting on this system. The novelty of this work is that it proposes a new method for planning the motion of dual-arm space robot manipulators when linear and angular momenta of the space robot system are not conserved due to external forces and moments acting on the space robot base or/and manipulators’ end-effectors. In the proposed method the changes in system momenta are considered, but no additional controllers are needed. In this paper, we derive the motion planning equations for dual-arm space robot manipulators, where external forces and moments are acting on both satellite and manipulator end-effectors. The proposed method has been verified by numerical simulations, and the results are presented and discussed.",basmadji2020space
https://openalex.org/W4307262222,https://doi.org/10.3390/pr10112175,Autonomous Surveillance for an Indoor Security Robot,2022,Min‐Fan Ricky Lee; Zhih-Shun Shih,Processes,18,Computer science; Artificial intelligence; Computer vision; Convolutional neural network; Object detection; Precision and recall; Receiver operating characteristic; Pattern recognition (psychology),https://openalex.org/W4307262222,robot task and motion planning manipulation navigation,913,23.852,landscape_1000,no,"Conventional surveillance for a security robot suffers from severe limitations, perceptual aliasing (e.g., different places/objects can appear identical), occlusion (e.g., place/object appearance changes between visits), illumination changes, significant viewpoint changes, etc.",learned policy/model used inside planning,space remains navigable after local motion choices; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Conventional surveillance for a security robot suffers from severe limitations, perceptual aliasing (e.g., different places/objects can appear identical), occlusion (e.g., place/object appearance changes between visits), illumination changes, significant viewpoint changes, etc. This paper proposes an autonomous robotic system based on CNN (convolutional neural network) to perform visual perception and control tasks. The visual perception aims to identify all objects moving in the scene and to verify whether the target is an authorized person. The visual perception system includes a motion detection module, a tracking module, face detection, and a recognition module. The control system includes motion control and navigation (path planning and obstacle avoidance). The empirical validation includes the evaluation metrics, such as model speed, accuracy, precision, recall, ROC (receiver operating characteristic) curve, P-R (precision–recall) curve, F1-score for AlexNet, VggNet, and GoogLeNet, and RMSE (root-mean-square error) value of mapping errors. The experimental results showed that the average accuracy of VggNet under four different illumination changes is 0.95, and it has the best performance under all unstable factors among three CNN architectures. For the accuracy of building maps in real scenes, the mapping error is 0.222 m.",lee2022autonomous
https://openalex.org/W3004896785,https://doi.org/10.1109/tro.2019.2961049,A Motion Planning Approach for Nonprehensile Manipulation and Locomotion Tasks of a Legged Robot,2020,Guoteng Zhang; Shugen Ma; Yayi Shen; Yibin Li,IEEE Transactions on Robotics,26,Underactuation; Robot; Control theory (sociology); Motion planning; Computer science; Control engineering; Acceleration; Inertial frame of reference,https://openalex.org/W3004896785,integrated task and motion planning robotics manipulation,57,23.849,landscape_1000,no,Nonprehensile manipulation produces underconstraint motions that are sensitive to environmental dynamics.,contact/action model for manipulation under geometric constraints,manipulation choices do not permanently remove future approach modes; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Nonprehensile manipulation produces underconstraint motions that are sensitive to environmental dynamics. Legged locomotion constitutes a floating-based movement, whose dynamic is underactuated with respect to the inertial frame. When these two tasks are combined, system motion planning and control are complex due to their inherent underactuated features. This article presents a motion planning framework for a legged robot that uses its limbs for nonprehensile manipulation, as well as locomoting motions. First, issues related to the description of the robot-object-environment system and the task are presented. The velocity constraint that prevents separation and the force constraint that restricts interactive forces are then integrated into the system dynamic model to produce bounds on the system acceleration as a function of the system state. Then, we solve the motion planning problem by reducing the system dimensions in operational space and programming feasible trajectories within the phase plane. This approach is employed to control the quadruped robot TITAN-VIII to manipulate objects and locomote itself using Drive Mode, Inchworm Mode, Scoot Mode, and Throw Mode. Experimental results obtained through simulations and physical tests are reported to demonstrate the effectiveness of our approach.",zhang2020a
https://openalex.org/W2934945773,https://doi.org/10.1007/s41315-019-00090-7,Optimization-based motion planning of mobile manipulator with high degree of kinematic redundancy,2019,Jianfeng Liao; Fanghao Huang; Zheng Chen; Bin Yao,International Journal of Intelligent Robotics and Applications,33,Mobile manipulator; Redundancy (engineering); Kinematics; Motion planning; Mobile robot; Obstacle avoidance; Computer science; Obstacle,https://openalex.org/W2934945773,integrated task and motion planning robotics manipulation,182,23.796,landscape_1000,no,Addresses Optimization-based motion planning of mobile manipulator with high degree of kinematic redundancy.,planning representation or algorithm for robot action selection,local action feasibility is sufficient for long-horizon planning; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode",,liao2019optimizationbased
https://openalex.org/W3159554907,https://doi.org/10.1109/access.2021.3077037,RobUSt–An Autonomous Robotic Ultrasound System for Medical Imaging,2021,Filip Šuligoj; Christoff M. Heunis; J. Sikorski; Sarthak Misra,IEEE Access,59,Imaging phantom; Computer vision; Artificial intelligence; Computer science; Segmentation; Biomedical engineering; Medical imaging; Materials science,https://openalex.org/W3159554907,robot task and motion planning manipulation navigation,504,23.786,landscape_1000,no,Medical ultrasound (US) systems are widely used for the diagnosis of internal tissues.,contact/action model for manipulation under geometric constraints,space remains navigable after local motion choices; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Medical ultrasound (US) systems are widely used for the diagnosis of internal tissues. However, there are challenges associated with acquiring and interpreting US images, such as incorrect US probe placement and limited available spatial information. In this study, we expand the capabilities of medical US imaging using a robotic framework with a high level of autonomy. A 3D camera is used to capture the surface of an anthropomorphic phantom as a point cloud, which is then used for path planning and navigation of the US probe. Robotic positioning of the probe is realised using an impedance controller, which maintains stable contact with the surface during US scanning and compensates for uneven and moving surfaces. Robotic US positioning accuracy is measured to be 1.19± 0.76mm. The mean force along US probe z-direction is measured to be 6.11±1.18N on static surfaces and 6.63±2.18N on moving surfaces. Overall lowest measured force of 1.58N demonstrates constant probe-to-surface contact during scanning. Acquired US images are used for the 3D reconstruction and multi-modal visualization of the surface and the inner anatomical structures of the phantom. Finally, K-means clustering is used to segment different tissues. Best segmentation accuracy of the jugular vein according to Jaccard similarity coefficient is measured to be 0.89. With such an accuracy, this system could substantially improve autonomous US acquisition and enhance the diagnostic confidence of clinicians.",uligoj2021robustan
https://openalex.org/W2945600613,https://doi.org/10.1177/0278364919848837,Learning to guide task and motion planning using score-space representation,2019,Beomjoon Kim; Zi Wang; Leslie Pack Kaelbling; Tomás Lozano‐Pérez,The International Journal of Robotics Research,54,Representation (politics); Task (project management); Motion planning; Computer science; Space (punctuation); Motion (physics); Set (abstract data type); Artificial intelligence,https://openalex.org/W2945600613,integrated task and motion planning robotics manipulation,209,23.723,landscape_1000,no,"In this paper, we propose a learning algorithm that speeds up the search in task and motion planning problems.",integrated symbolic-geometric task/motion planning,symbolic predicates remain valid across geometric execution; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,integrating symbolic goals with geometric feasibility,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode; lift geometric dead-end cuts into symbolic preconditions without hand-authoring them","In this paper, we propose a learning algorithm that speeds up the search in task and motion planning problems. Our algorithm proposes solutions to three different challenges that arise in learning to improve planning efficiency: what to predict, how to represent a planning problem instance, and how to transfer knowledge from one problem instance to another. We propose a method that predicts constraints on the search space based on a generic representation of a planning problem instance, called score-space, where we represent a problem instance in terms of the performance of a set of solutions attempted so far. Using this representation, we transfer knowledge, in the form of constraints, from previous problems based on the similarity in score-space. We design a sequential algorithm that efficiently predicts these constraints, and evaluate it in three different challenging task and motion planning problems. Results indicate that our approach performs orders of magnitudes faster than an unguided planner.",kim2019learning
https://openalex.org/W2994761079,https://doi.org/10.1145/3368554,Results of Field Trials with a Mobile Service Robot for Older Adults in 16 Private Households,2019,Markus Bajones; David Fischinger; Astrid Weiss; Paloma de la Puente; Daniel Wolf; Markus Vincze; Tobias Körtner; Markus Weninger; et al.,ACM Transactions on Human-Robot Interaction,82,Usability; Robot; Service (business); Field (mathematics); Applied psychology; Human–computer interaction; Psychology; Independent living,https://openalex.org/W2994761079,robot task and motion planning manipulation navigation,421,23.710,landscape_1000,no,"In this article, we present results obtained from field trials with the Hobbit robotic platform, an assistive, social service robot aiming at enabling prolonged independent living of older adults in their own homes.",planning representation or algorithm for robot action selection,space remains navigable after local motion choices; manipulation choices do not permanently remove future approach modes; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","In this article, we present results obtained from field trials with the Hobbit robotic platform, an assistive, social service robot aiming at enabling prolonged independent living of older adults in their own homes. Our main contribution lies within the detailed results on perceived safety, usability, and acceptance from field trials with autonomous robots in real homes of older users. In these field trials, we studied how 16 older adults (75 plus) lived with autonomously interacting service robots over multiple weeks. Robots have been employed for periods of months previously in home environments for older people, and some have been tested with manipulation abilities, but this is the first time a study has tested a robot in private homes that provided the combination of manipulation abilities, autonomous navigation, and non-scheduled interaction for an extended period of time. This article aims to explore how older adults interact with such a robot in their private homes. Our results show that all users interacted with Hobbit daily, rated most functions as well working, and reported that they believe that Hobbit will be part of future elderly care. We show that Hobbit’s adaptive behavior approach towards the user increasingly eased the interaction between the users and the robot. Our trials reveal the necessity to move into actual users’ homes, as only there, we encounter real-world challenges and demonstrate issues such as misinterpretation of actions during non-scripted human-robot interaction.",bajones2019results
https://openalex.org/W4403074774,https://doi.org/10.3390/app14198868,A Survey of Robot Intelligence with Large Language Models,2024,Hyeongyo Jeong; Haechan Lee; Changwon Kim; Sungtae Shin,Applied Sciences,47,Computer science; Artificial intelligence,https://openalex.org/W4403074774,robot task and motion planning manipulation navigation,484,23.703,landscape_1000,no,"Since the emergence of ChatGPT, research on large language models (LLMs) has actively progressed across various fields.",heuristic graph/search procedure,manipulation choices do not permanently remove future approach modes; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; commitment cost model; external agents,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","Since the emergence of ChatGPT, research on large language models (LLMs) has actively progressed across various fields. LLMs, pre-trained on vast text datasets, have exhibited exceptional abilities in understanding natural language and planning tasks. These abilities of LLMs are promising in robotics. In general, traditional supervised learning-based robot intelligence systems have a significant lack of adaptability to dynamically changing environments. However, LLMs help a robot intelligence system to improve its generalization ability in dynamic and complex real-world environments. Indeed, findings from ongoing robotics studies indicate that LLMs can significantly improve robots’ behavior planning and execution capabilities. Additionally, vision-language models (VLMs), trained on extensive visual and linguistic data for the vision question answering (VQA) problem, excel at integrating computer vision with natural language processing. VLMs can comprehend visual contexts and execute actions through natural language. They also provide descriptions of scenes in natural language. Several studies have explored the enhancement of robot intelligence using multimodal data, including object recognition and description by VLMs, along with the execution of language-driven commands integrated with visual information. This review paper thoroughly investigates how foundation models such as LLMs and VLMs have been employed to boost robot intelligence. For clarity, the research areas are categorized into five topics: reward design in reinforcement learning, low-level control, high-level planning, manipulation, and scene understanding. This review also summarizes studies that show how foundation models, such as the Eureka model for automating reward function design in reinforcement lea",jeong2024a
https://openalex.org/W3187136691,https://doi.org/10.3390/robotics10030100,Trends in the Control of Hexapod Robots: A Survey,2021,Joana Coelho; António Fernando Ribeiro; Bruno Dias; Gil Lopes; Paulo Flores,Robotics,47,Hexapod; Control engineering; Robot; Task (project management); Computer science; Stability (learning theory); Field (mathematics); Control (management),https://openalex.org/W3187136691,robot task and motion planning manipulation navigation,445,23.681,landscape_1000,no,"The static stability of hexapods motivates their design for tasks in which stable locomotion is required, such as navigation across complex environments.",heuristic graph/search procedure,space remains navigable after local motion choices; irreversible spatial commitments are not explicit state variables,map/geometry; object identities; goal predicates; world dynamics during planning; commitment cost model,a short motion can cut off an unserved future obligation; a placement/push can make a necessary region unreachable; dead-end commitments are detected only after search/execution; narrow-passage commitments are treated as ordinary geometry,general planning/search framing,"represent irreversible spatial commitments as reusable first-class planning objects; derive obligation cuts before committing to a corridor, placement, or manipulation mode","The static stability of hexapods motivates their design for tasks in which stable locomotion is required, such as navigation across complex environments. This task is of high interest due to the possibility of replacing human beings in exploration, surveillance and rescue missions. For this application, the control system must adapt the actuation of the limbs according to their surroundings to ensure that the hexapod does not tumble during locomotion. The most traditional approach considers their limbs as robotic manipulators and relies on mechanical models to actuate them. However, the increasing interest in model-free models for the control of these systems has led to the design of novel solutions. Through a systematic literature review, this paper intends to overview the trends in this field of research and determine in which stage the design of autonomous and adaptable controllers for hexapods is.",coelho2021trends
